time,F0,F1,F2,F3
0.021303854875283187,,666.7818889733767,1395.2873924495311,2316.4384169126865
0.031303854875283185,,609.2554140233586,1415.0624385638198,2323.358182613374
0.04130385487528319,,537.1384625862516,1359.509494518305,2379.0720847146818
0.05130385487528319,,601.6557862864719,1425.8851111160998,2468.8615190677333
0.061303854875283184,,663.1586181639208,1505.5122958794866,2582.892372212977
0.07130385487528319,,785.0819758797711,1783.0195972101956,2964.280372332164
0.08130385487528319,,792.8813146717158,1816.294435064535,2934.7689721606653
0.09130385487528318,,616.4976389432853,1495.6486627193212,2585.4352016778676
0.10130385487528319,,622.1916370361542,1482.7559845341996,2497.2066036793412
0.11130385487528319,,664.1470986604666,1556.580729961716,2654.611365065674
0.1213038548752832,,623.024910369177,1559.466864097679,2661.141236589511
0.13130385487528318,,603.2598026157726,1519.159930679577,2493.929814603463
0.14130385487528319,,533.9714049786686,1480.9703603574665,2502.8505218489227
0.1513038548752832,,564.8333006669508,1630.0219388199594,2829.078804459421
0.1613038548752832,,625.5938043140014,1666.0211273912155,2803.6256860419303
0.17130385487528318,,537.685154313168,1450.1424285357873,2432.386642824048
0.1813038548752832,,714.1088083765823,1679.4448702884638,2811.4356134933946
0.1913038548752832,,676.7289312209316,1685.9119659806736,2810.249831766133
0.20130385487528318,,573.9127695248176,1335.547308589024,2487.3423797139526
0.2113038548752832,,637.721452961876,1539.6581796577877,2208.619988775128
0.2213038548752832,,512.8497252578984,1741.9597996253897,2333.2917612072088
0.23130385487528318,,449.2555020189186,1584.7526884740655,2620.5948508169354
0.2413038548752832,,417.15085382029423,1515.8075521049589,2485.0772104923103
0.2513038548752832,,417.3811559365542,1448.5051932464605,2515.2118303314064
0.2613038548752832,,436.5400446601051,1427.2902554381694,2532.2354805514797
0.2713038548752832,,487.34077472551786,1528.8997771929528,2416.105313548882
0.2813038548752832,,509.19864345989356,1543.7416939782372,2452.902928510039
0.2913038548752832,,486.7378612194053,1519.6390117121593,2607.1052747488757
0.3013038548752832,,503.8164049595369,1449.5846890520409,2566.114762246841
0.31130385487528317,,533.6942976497105,1420.3051554695535,2447.401087492477
0.3213038548752832,,577.9536388927216,1440.9682533301402,2467.318302635273
0.3313038548752832,,543.413356776303,1425.1661248059754,2557.761387364927
0.3413038548752832,,471.8024252616628,1480.9114160374415,2226.2779368163006
0.3513038548752832,,440.15958666956925,1541.0160436866133,2240.932596965518
