time,F0,F1,F2,F3
0.023027210884353996,143.27064376213875,620.7001036863551,1114.7965595406827,2127.2245374723757
0.033027210884353994,142.96591081444708,621.4637712045749,1109.246518655174,2129.492287357968
0.043027210884353996,142.47136619928665,623.117641913094,1107.512425820755,2132.1943461680576
0.053027210884354,142.18455680565546,622.3602216298824,1109.0932380337504,2130.4191685857304
0.06302721088435399,142.07190228413208,620.2592757411591,1113.979724451124,2124.5545472636963
0.073027210884354,142.23974491192487,619.2422481393979,1118.4670859951761,2125.4821212523234
0.083027210884354,141.94297027398707,619.5750388887727,1118.3718517559657,2132.169970017891
0.09302721088435399,142.1817942523622,619.0766618913641,1119.9385365239373,2144.725503438046
0.103027210884354,142.9068016987174,618.4432563724032,1122.7254445658098,2152.6498317678984
0.113027210884354,143.39085377765136,618.0849286331444,1127.5884969845006,2142.6214272906464
0.123027210884354,143.3650070980314,615.1756891139064,1127.3619618851671,2136.8032411637078
0.13302721088435399,143.1368988734551,613.5288811957863,1122.1534142365754,2142.7726965259535
0.143027210884354,143.20935277258974,616.5623369935964,1119.1259602582952,2150.3778236390876
0.153027210884354,142.97037100510332,618.227144920992,1118.015226569957,2148.452133503504
0.163027210884354,142.86527100539152,618.007013208509,1112.983069899578,2144.902153501251
0.173027210884354,143.03632108173858,620.0438685434812,1110.7390155315466,2144.691101239658
0.183027210884354,143.22264482517255,619.2722261602262,1111.5948372053651,2139.1525483898527
0.193027210884354,143.0433949199966,616.1292055267895,1107.5636369035426,2144.1579597535247
0.203027210884354,142.51671137031795,613.6690852057659,1103.021811524482,2146.8925696966417
0.213027210884354,142.50818362428552,615.9957780183612,1104.083369090528,2133.600305286347
0.223027210884354,142.54458623875135,620.1125951780027,1106.310681581305,2128.8991007791733
0.233027210884354,142.4828130553778,621.1643297014407,1112.2787080623566,2133.094890203108
0.243027210884354,142.9092254172761,623.1155108178391,1118.7667908447904,2143.1028611885163
0.253027210884354,142.85192145847066,625.7123318232442,1116.5284607745843,2154.4576738057954
0.263027210884354,142.31820300080267,628.9689308555131,1114.559264266703,2165.8397678878687
0.273027210884354,142.12496700630024,630.1193426471102,1113.4710472494564,2169.022558006664
0.283027210884354,141.38896078781733,627.5631060788427,1111.0366830622809,2156.4591239705746
0.293027210884354,141.03422163114635,623.0126384364152,1105.6421959934673,2137.7037208710713
0.303027210884354,141.02816600475495,620.4141342630944,1096.7827043011296,2131.7846152668744
0.313027210884354,141.33258418299565,620.4549247207507,1091.693297396437,2142.6517757252836
0.323027210884354,141.66774437085678,616.7417506895712,1091.4271708469325,2134.371649012799
0.333027210884354,141.93973958129936,613.8183482396862,1092.9817722046275,2125.6999353409774
0.343027210884354,142.33048789376144,617.0906421946357,1098.6750969378118,2149.88614332244
0.353027210884354,143.1982600948685,620.5292477118784,1111.082630415001,2159.1386567773216
0.363027210884354,143.68381575200192,622.74115647036,1118.3691005857443,2155.905079022574
0.373027210884354,143.64771551345646,625.8951145218466,1121.410125557905,2171.060805707911
0.383027210884354,143.48032956358406,629.3737064543407,1122.6328813428574,2177.0334699595114
0.393027210884354,143.22650259080726,630.2270171065456,1117.627933379819,2174.3054991586405
0.403027210884354,143.4268978591774,627.3885862525733,1114.5153411814858,2170.180899101872
0.413027210884354,143.68150895631382,628.6519339039543,1119.0110180616123,2179.873451890753
0.423027210884354,143.84262554395238,632.1396465499545,1121.819657761922,2198.6531132750247
0.43302721088435403,143.6272483942565,631.5870893092191,1121.296903793936,2182.310215306885
0.443027210884354,143.10034677853585,629.2498845888597,1113.6204622183761,2163.320883109356
0.453027210884354,142.4969530429651,629.0905619691931,1108.8841806566872,2165.371858334738
0.463027210884354,142.2093739876991,628.9081237377746,1110.5782049771888,2156.743322387919
0.473027210884354,142.55178642667195,624.304050527891,1110.1282667406558,2138.7288182646603
0.483027210884354,142.75393114281874,619.6025539673703,1112.1327117606613,2134.839614972534
0.49302721088435403,143.078617373476,617.9206075877377,1117.7297398040046,2137.374540038436
0.503027210884354,142.90118054033434,618.6747357841168,1122.9715908146693,2136.5138529231217
0.513027210884354,142.91108536903567,619.201158208185,1117.4335780607464,2138.4277588708233
0.523027210884354,142.83659041924258,618.3079863698842,1116.499434093991,2133.205888129627
0.533027210884354,142.77922012999994,617.2503801839007,1121.9375904576293,2130.8831963380776
0.543027210884354,142.6573715326356,615.8978181640615,1119.0140669310897,2137.359442592218
0.553027210884354,142.05006160579532,614.9538247758952,1113.271405224888,2133.898488302077
0.563027210884354,141.43069389970992,615.8693950079951,1112.3025702636667,2123.2526697554486
0.573027210884354,140.87794564134907,616.7175772715588,1104.4920220481133,2131.0892819472056
0.583027210884354,140.61792414899224,615.1422129782085,1088.1213669725246,2136.0651265298507
0.5930272108843541,140.5833493553645,614.0548611654291,1081.6039965210782,2129.1064121958507
0.603027210884354,140.50450845369423,615.1182810018918,1083.8179543175233,2119.7041693875562
0.613027210884354,140.64857723496903,616.3085699759781,1088.4913938971238,2119.054315142078
0.623027210884354,141.0654040107135,620.1883798751655,1098.829275938421,2137.4504120798324
0.633027210884354,141.5467355060554,624.4021177272134,1106.2493576467682,2162.5548849963156
0.643027210884354,141.79438434539227,624.2253468146607,1104.7609448043563,2189.5892335626463
0.653027210884354,141.72287978095727,623.7073232181729,1104.712675080804,2206.1889712845564
0.663027210884354,141.43992421190856,623.518128500054,1102.6028337880425,2186.69766243313
0.673027210884354,140.73125330503066,622.7654056322527,1091.4938198984867,2164.757093475767
0.683027210884354,140.42645608391646,623.5062199600612,1082.557123321188,2164.4818530272933
0.693027210884354,140.1989794695327,625.1960879844863,1076.046965071634,2161.523655885278
0.703027210884354,140.20980528161112,625.8586111300855,1078.3088011388982,2153.5508732977346
0.7130272108843541,140.12955521662954,624.6908811460553,1084.6107988892193,2145.354383354928
0.7230272108843541,140.758848614872,623.1942466327029,1090.4771435989508,2148.7952305362714
0.733027210884354,141.023625746152,624.446216710007,1089.9089474321015,2161.026549580636
0.743027210884354,141.04462894431217,624.891111732438,1083.4672744549512,2172.840690425101
0.753027210884354,140.85230447252752,622.4084532788089,1084.578543232094,2161.2159392777785
0.763027210884354,140.56166216103216,618.9239899516625,1078.0693962753637,2135.151499481539
0.773027210884354,140.95577489579304,617.4662290584458,1074.9353067287534,2136.571784112004
0.783027210884354,141.44851761202818,620.4418027936516,1082.0762091068686,2151.621788076329
0.793027210884354,141.81231889454511,622.6078806410432,1089.5136391363476,2157.4436328639795
0.803027210884354,141.69989203591214,625.2691097699897,1095.5207922596185,2168.3590954074434
0.813027210884354,142.22980469899957,623.8211682656141,1100.5945712871298,2168.575930517018
