time,F0,F1,F2,F3
0.02094104308390021,224.80684357873275,,,
0.030941043083900208,225.5363663170682,823.0482210958237,1369.71108726794,2776.456680387445
0.04094104308390021,225.61542785059734,472.84790130687117,1012.2275105239424,2662.7499905653644
0.05094104308390021,226.08844711412854,222.3212684405894,1038.4051535643982,2588.885277391341
0.060941043083900207,226.3058151740092,643.7036498170114,1870.3512194388459,3003.391863594802
0.07094104308390022,226.1143032365094,743.3547049307672,1856.4945476691107,3066.3608549599644
0.08094104308390021,226.78871271902503,712.1919233351575,996.0136697196639,2644.823375720742
0.0909410430839002,227.46928362847586,616.3145855726723,1017.271986973368,2591.367066932148
0.10094104308390021,227.9353266209653,311.12895588056614,1048.6960560084733,2588.373245859817
0.11094104308390021,228.30879021849347,345.8912524041436,1047.555868923065,2567.1768707926503
0.12094104308390022,228.47942381736226,315.5141238333218,1050.5523423881707,2604.75435316184
0.1309410430839002,228.85794174012628,667.9802531917711,1859.7368498425083,3013.8414440530614
0.1409410430839002,228.5368493672004,1036.8311899057874,1969.88767561529,3053.3772990470625
0.15094104308390022,228.36216365788238,1019.5467125297839,1384.1211875936885,2770.026775219976
0.16094104308390023,228.2228446280515,1016.5106026136667,1541.9581840360966,2827.0324955097162
0.1709410430839002,227.83848715538906,1017.1938851680468,1576.8298648253885,2836.8826731185777
0.18094104308390022,227.49344651353945,999.2547375496995,1574.6313311460751,2807.6811466984677
0.19094104308390022,228.0288849184644,993.3385125686754,1524.5598540597086,2754.473440945997
0.2009410430839002,228.58657462604882,991.3984895377195,1460.3647531792783,2739.3039402572617
0.21094104308390021,229.21528163067617,992.235653012218,1380.0627614446514,2781.039283519244
0.22094104308390022,228.45192867135913,1006.9958782335399,1318.7809073382064,2777.939986364996
0.2309410430839002,227.62307851910325,1018.7087673088581,1314.5208994873885,2745.0579474791075
0.2409410430839002,227.46215095920502,1004.0753608323188,1300.7513424588842,2724.5225527203906
0.2509410430839002,227.04014399256738,977.9263969013896,1151.5512907355446,2678.525255022223
0.2609410430839002,226.65520294649036,987.3587194313352,1791.9389000859826,3004.0590310326597
0.2709410430839002,226.0060538459303,970.9697029970301,1999.3056646795621,3053.635684575541
0.2809410430839002,224.97852133199416,932.2444886727873,1379.5646479064067,2712.294224007697
0.29094104308390023,224.28211615020413,924.2280702377761,1296.1772139789718,2654.2775804189773
0.30094104308390024,224.53966344359026,901.2567777395709,1435.608949740657,2649.9472826936026
0.3109410430839002,225.1268639309011,906.3002988352638,1572.1857652916738,2701.9222372820527
0.3209410430839002,225.6167239345812,923.1102792294415,1616.3063479735515,2731.605481430249
0.3309410430839002,225.6266195679703,913.4156895446437,1732.3939272128514,2788.737918265626
0.3409410430839002,225.50178783211481,900.1216505346229,1752.5383695366086,2864.2589836652987
0.35094104308390023,225.06587424055377,910.7113426365291,1644.529541303709,2769.714274165543
